#OTUID,FW1,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,RE1,RE10,RE11,RE12,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RE9,SW1,SW10,SW11,SW12,SW13,SW14,SW15,SW16,SW17,SW18,SW2,SW3,SW4,SW5,SW6,SW7,SW8,SW9
ASV_1555,8,20,1,9,4,0,5,0,1,2,5,7,1,3,4,17,3,12,0,0,1,1,0,0,1,1,2,5,1,2,0,0,0,1,0,0,1,0,1,2,2,2,1,2,3,3,0,0
ASV_2258,0,1,1,0,0,2,6,1,1,3,3,3,2,2,9,2,2,3,0,4,5,3,2,9,1,5,12,3,6,2,1,1,3,3,2,2,5,0,1,3,1,4,0,1,5,0,2,7
ASV_1396,0,5,3,20,3,11,12,0,0,6,2,0,4,0,3,9,8,10,2,4,0,2,3,1,1,2,0,1,3,5,2,0,0,2,0,0,1,0,0,3,3,0,1,0,2,0,0,0
ASV_1662,1,13,9,8,4,6,5,1,1,5,3,1,3,0,1,11,15,9,0,1,0,2,7,3,0,2,0,2,1,1,5,0,0,1,0,0,0,0,0,2,0,1,0,1,8,0,0,1
ASV_1727,2,8,4,0,0,2,1,1,3,2,0,0,4,0,1,0,1,1,0,0,1,5,2,2,2,0,0,5,5,8,5,3,2,16,2,4,7,5,2,7,0,3,3,3,4,3,0,5
ASV_2039,11,6,2,9,2,7,1,2,0,4,7,9,11,5,4,6,5,3,0,2,0,0,1,2,0,3,1,5,1,0,3,5,0,0,1,0,4,2,2,0,0,0,2,0,1,1,1,3
ASV_1436,4,2,11,9,3,3,7,0,0,4,1,7,4,7,1,3,7,13,2,3,0,0,4,0,0,3,0,0,13,2,3,0,0,2,1,0,2,1,0,0,3,1,1,3,0,3,1,0
ASV_1443,0,1,3,2,1,2,10,0,4,1,3,3,3,3,4,1,3,3,4,2,1,2,7,2,0,1,1,1,1,1,4,3,0,1,1,0,1,5,6,2,3,11,9,7,6,1,1,3
ASV_1552,1,1,0,1,2,6,1,0,1,1,3,4,2,1,4,1,2,1,3,2,1,4,7,3,2,0,6,4,12,5,2,1,3,1,11,2,4,5,6,0,2,5,0,0,2,0,3,6
ASV_2682,4,5,5,4,0,11,4,0,0,6,2,6,2,1,5,8,6,10,1,3,0,0,0,2,0,1,6,11,9,10,0,2,0,0,0,0,1,1,0,1,0,0,2,0,1,1,1,1
ASV_1573,0,0,0,0,2,14,0,6,1,0,1,2,0,0,0,0,10,0,9,0,0,1,1,6,0,0,2,1,0,0,26,0,2,4,6,3,2,2,4,7,1,0,0,0,0,9,7,4
ASV_1880,4,4,0,5,4,5,0,2,2,3,1,4,6,1,3,4,1,1,3,1,2,2,0,3,5,2,7,4,10,9,1,4,1,0,6,2,2,2,1,1,2,3,0,0,3,4,0,3
ASV_1521,1,15,4,14,2,6,10,1,0,6,2,2,6,5,3,6,15,5,1,2,2,0,2,2,0,2,1,3,2,1,2,0,1,0,1,3,0,0,0,0,0,1,0,2,0,0,1,1
ASV_2367,12,0,0,4,0,8,3,1,0,9,4,11,4,13,2,1,3,2,2,0,1,0,3,1,1,3,7,0,3,4,0,1,0,0,1,1,1,4,1,0,0,2,5,6,0,5,2,2
ASV_1433,7,8,7,3,1,4,3,4,0,3,10,10,7,12,5,8,1,10,0,0,0,2,0,1,0,1,2,4,4,0,1,1,0,0,2,1,0,1,0,1,0,1,2,0,1,1,2,2
ASV_2021,0,3,1,0,1,1,3,1,2,0,1,0,4,1,5,3,0,1,6,2,3,3,6,3,2,2,3,12,10,8,1,3,2,1,5,1,1,6,1,3,2,0,5,5,1,0,7,2
ASV_2100,4,4,2,0,0,3,11,1,1,2,2,8,13,5,2,1,5,4,1,2,0,1,5,3,0,2,2,1,0,5,1,2,3,1,1,3,5,0,2,3,1,3,5,3,4,1,0,4
ASV_1572,0,0,0,0,1,3,1,2,2,0,1,3,2,0,1,3,1,0,2,12,14,7,2,1,0,1,1,3,2,6,3,11,4,2,3,2,4,2,1,3,0,0,0,1,2,7,1,15
ASV_1560,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,9,11,3,1,3,4,3,4,3,5,2,3,8,4,0,1,1,2,1,1,3,4,0,4,1,9,16,6
ASV_1350,3,1,2,1,4,0,1,2,7,5,2,0,1,3,14,1,3,2,0,2,7,4,0,3,5,2,14,2,1,0,1,0,4,1,4,7,3,1,3,1,7,1,1,1,0,2,2,1
ASV_2893,1,1,0,0,2,3,4,2,2,0,2,3,0,0,3,1,0,1,6,1,7,0,4,7,2,1,3,2,5,11,7,1,3,1,5,2,3,6,3,2,1,3,4,1,3,3,9,1
ASV_1496,5,14,2,2,3,4,0,0,0,14,4,5,13,6,2,2,7,3,0,2,3,0,0,0,2,2,3,3,3,4,0,1,0,0,5,2,3,1,0,1,2,0,0,4,2,0,1,2
ASV_1702,4,4,7,12,3,7,7,0,1,5,2,4,4,5,1,1,6,11,2,0,0,0,3,4,0,4,1,4,9,6,3,1,0,0,3,1,0,0,0,0,0,0,0,2,2,3,0,0
ASV_2683,2,4,2,0,4,0,1,0,1,4,1,3,2,2,0,7,3,3,2,5,2,3,6,0,2,4,2,5,8,3,1,3,2,6,2,1,1,2,2,2,1,1,8,4,11,2,1,1
ASV_1627,10,8,3,7,1,5,1,1,0,2,8,8,6,4,1,6,8,3,0,1,0,1,0,2,1,0,5,3,2,1,2,1,1,0,8,1,1,0,0,0,0,2,4,5,7,0,1,1
ASV_1489,0,0,4,0,1,1,1,3,5,0,2,0,3,3,3,3,0,1,6,10,2,7,2,4,3,1,3,3,8,5,2,5,2,6,0,4,4,3,0,1,1,1,3,6,0,3,1,5
ASV_1423,2,3,4,0,3,2,5,2,3,7,3,2,0,3,1,0,0,0,3,0,0,3,5,7,6,2,2,0,0,0,1,0,0,1,0,0,1,0,1,3,1,1,18,18,16,2,0,0
ASV_1375,0,0,0,2,3,0,0,5,5,0,1,2,0,0,0,10,0,2,2,0,0,1,2,2,1,0,2,5,2,0,4,0,3,3,9,12,4,5,0,17,8,4,0,3,1,4,7,0
ASV_1475,4,10,8,14,4,7,8,2,0,9,1,0,1,1,4,12,10,6,0,2,0,0,2,0,0,2,0,2,2,7,1,0,0,1,0,1,1,1,0,0,2,0,1,1,3,0,0,1
ASV_1565,0,2,4,3,17,5,0,6,6,2,0,0,0,1,1,2,2,2,0,0,0,1,2,3,3,4,1,2,0,2,4,1,1,4,8,4,4,6,5,1,4,9,0,2,2,1,3,1
ASV_1816,2,0,1,2,0,0,0,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,5,18,21,30,0,4,0,1,6,1,4,3,1,0,2,3,0,0,0,8,0,6
ASV_1999,1,10,11,17,0,3,5,0,0,4,3,5,1,1,0,15,7,13,0,1,0,2,0,0,0,0,1,12,10,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0
ASV_1381,0,0,0,0,1,2,1,0,1,0,0,0,1,1,1,2,0,4,5,1,0,2,1,4,0,2,0,0,1,3,6,1,3,5,9,11,10,3,10,9,6,3,3,4,4,1,7,3
ASV_1377,1,4,6,6,2,7,11,1,0,4,5,2,7,2,2,4,11,5,0,5,1,2,0,1,2,3,0,2,2,4,0,1,0,3,0,2,1,3,1,4,4,0,5,1,0,1,2,0
ASV_2361,1,2,1,8,1,17,6,0,1,8,4,3,2,3,1,16,15,11,1,3,1,1,0,0,0,3,1,2,1,2,2,0,0,0,0,0,2,0,1,1,0,0,2,3,0,0,3,1
ASV_1614,2,2,2,1,0,1,4,0,2,1,0,0,1,1,2,2,1,4,3,2,0,1,4,7,1,0,0,1,0,1,0,7,4,5,1,5,6,9,1,5,7,2,3,11,9,3,3,3
ASV_1420,0,2,2,2,2,1,3,3,1,1,1,0,2,0,4,1,0,1,2,3,0,1,3,0,0,0,10,3,9,5,2,1,2,5,0,1,5,3,4,4,3,3,8,9,11,1,2,4
ASV_1501,10,2,1,7,3,7,4,3,0,7,9,5,4,4,5,6,4,2,0,2,0,0,0,4,2,3,4,4,3,1,0,5,1,0,5,2,1,0,0,0,1,0,2,1,0,2,2,2
ASV_1491,22,2,0,6,0,3,1,2,0,2,10,10,4,11,4,2,6,4,0,0,0,0,0,2,1,0,9,0,2,0,2,6,0,0,2,2,5,2,0,1,0,2,0,3,1,0,1,0
ASV_1386,4,20,7,7,1,10,5,1,0,8,8,4,2,1,1,14,11,5,0,0,0,1,0,3,1,0,0,2,0,5,2,0,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,1
ASV_2308,0,0,0,0,2,0,0,0,2,0,3,1,4,0,0,1,0,1,2,5,0,1,5,3,0,1,1,3,2,2,1,1,4,5,18,14,5,1,3,22,2,2,0,6,1,3,1,2
ASV_1538,0,3,0,1,0,2,4,1,5,0,1,0,3,0,2,3,2,1,5,0,3,2,7,7,2,0,2,0,0,0,1,1,0,7,0,3,4,2,17,7,2,0,4,7,14,1,1,2
ASV_1479,3,4,4,2,4,4,4,1,2,10,4,14,4,6,4,5,6,4,1,0,1,0,1,2,1,1,5,2,1,2,4,2,0,0,1,0,0,2,0,1,2,1,1,5,2,2,3,1
ASV_2014,2,8,19,5,0,0,2,0,2,3,2,6,2,0,7,1,5,10,2,4,2,1,1,3,3,2,1,7,13,4,0,3,2,0,0,0,1,0,0,0,0,0,2,1,1,0,0,2
ASV_1330,8,2,2,6,2,3,2,0,0,2,11,5,15,17,4,0,2,3,0,0,0,0,1,0,0,1,1,6,2,2,2,6,0,0,2,0,1,1,1,0,1,2,4,6,2,1,0,3
ASV_1498,0,4,5,17,2,3,6,0,1,6,1,2,3,3,3,5,8,12,4,0,3,1,1,0,0,6,0,9,5,6,1,0,0,0,0,1,0,0,0,0,5,2,1,1,1,0,1,0
ASV_1574,2,5,1,1,0,0,3,3,6,7,3,1,4,4,2,3,6,0,0,2,3,2,4,0,1,2,4,5,6,8,0,2,2,3,1,5,2,0,1,1,0,3,4,2,6,0,6,3
ASV_1478,1,0,0,0,4,5,3,0,3,1,2,3,0,0,0,1,1,1,3,0,0,0,0,2,0,2,0,1,0,0,10,2,3,2,7,20,4,2,7,20,2,1,1,2,1,5,4,3
ASV_1570,0,13,14,13,0,8,6,0,3,8,4,3,3,0,2,5,7,17,1,0,1,2,3,1,0,1,0,2,1,2,1,0,0,0,0,0,0,0,0,2,1,2,1,2,0,0,0,0
ASV_1811,3,7,15,4,1,5,6,0,0,2,2,0,0,3,1,14,8,10,0,1,0,1,0,0,2,0,2,8,8,5,2,0,0,1,2,1,1,1,1,1,2,2,3,0,3,0,0,1
ASV_1649,1,1,0,2,2,1,1,0,0,2,1,1,6,2,2,4,2,0,10,1,1,3,4,3,2,1,1,0,0,1,2,2,1,5,3,4,9,3,6,8,1,7,5,2,4,8,3,1
ASV_1970,3,3,1,0,0,1,0,1,2,4,2,2,4,4,14,0,1,2,0,2,3,3,1,2,1,0,6,16,14,6,0,1,3,1,0,5,2,3,0,2,1,3,0,2,0,4,1,3
ASV_1602,10,3,4,4,1,5,5,3,0,11,6,8,5,6,8,7,3,3,1,3,0,0,0,0,1,2,3,3,0,2,0,1,0,0,2,1,2,1,0,0,2,0,2,3,1,2,3,1
ASV_1883,0,0,3,0,2,3,0,1,1,0,0,3,1,0,2,1,0,1,3,3,11,2,5,0,2,2,4,4,12,13,1,0,1,1,7,3,4,1,1,2,5,2,4,7,4,4,1,1
ASV_1587,15,2,2,4,0,1,1,2,3,4,18,2,5,7,2,0,5,2,0,3,2,2,1,1,1,2,3,2,1,0,1,5,0,1,5,2,1,3,1,0,3,3,2,2,1,2,1,2
ASV_1906,2,1,3,2,0,0,3,0,1,1,4,0,5,4,1,2,6,3,0,1,5,1,2,6,4,2,4,15,4,8,2,0,0,4,0,2,2,1,1,2,2,4,1,6,3,4,2,2
ASV_1924,5,0,4,0,3,1,2,1,5,4,1,0,0,0,3,2,0,0,4,0,2,3,2,4,2,0,0,2,0,2,1,0,0,4,2,0,4,0,14,0,0,7,20,6,15,1,2,0
ASV_1724,3,4,0,5,0,0,3,1,0,2,6,2,4,0,4,0,4,0,0,3,4,4,3,1,2,2,4,7,10,13,1,5,1,2,2,3,2,2,0,2,1,2,2,5,1,6,0,0
ASV_2700,1,4,0,9,3,5,4,1,0,4,7,3,3,11,5,1,7,6,2,1,0,2,1,1,0,1,5,4,0,2,2,0,2,2,1,1,2,1,3,2,6,2,2,4,3,1,1,0
ASV_1606,0,3,1,11,0,7,7,1,0,6,0,1,3,2,4,17,10,25,0,1,1,1,4,0,0,1,2,6,3,3,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ASV_1847,5,3,2,12,0,12,10,3,2,8,1,2,1,2,5,15,12,8,2,0,0,1,1,0,0,2,0,1,1,4,0,2,1,0,0,0,1,0,0,0,2,0,3,3,0,1,0,0
ASV_2052,0,4,31,2,2,1,1,0,6,2,3,4,3,1,2,4,6,1,2,0,1,0,1,1,8,11,2,2,2,8,0,1,1,1,0,0,0,0,1,0,0,0,6,2,0,1,2,1
ASV_2414,3,8,5,2,0,1,5,1,2,5,7,3,4,2,4,7,7,0,1,0,0,0,5,1,1,5,1,0,9,7,1,1,2,1,1,1,4,2,0,0,3,1,3,3,6,0,1,1
ASV_1519,9,8,4,5,1,4,3,1,1,9,5,13,3,12,2,0,2,5,2,1,1,0,0,3,1,0,6,1,1,0,0,2,2,0,3,2,2,1,2,0,2,1,0,1,0,4,0,2
ASV_1659,5,5,7,6,0,2,8,3,0,10,10,11,10,5,1,5,4,4,0,2,0,2,0,0,0,2,4,2,3,5,0,0,1,0,0,1,0,0,2,1,1,0,0,1,0,2,1,1
ASV_1765,5,4,3,4,1,7,3,0,0,4,0,0,0,3,3,1,4,5,3,0,0,0,3,3,5,1,8,3,1,0,2,1,2,3,2,2,5,0,1,7,0,1,13,3,10,1,0,0
ASV_1957,3,4,5,5,1,0,1,0,0,5,7,2,5,4,1,3,9,4,0,3,3,2,1,1,0,0,5,12,10,3,1,4,0,2,2,4,3,0,0,0,0,0,2,2,1,4,1,2
ASV_2304,0,4,9,2,2,0,0,3,3,3,1,1,3,0,0,4,2,4,0,2,9,3,0,3,4,3,2,7,4,2,1,3,1,8,2,2,4,4,1,7,2,1,1,2,1,5,0,2
ASV_2836,1,0,3,0,0,2,2,1,3,1,0,0,1,3,0,1,1,0,3,6,8,4,5,3,1,6,1,4,6,5,0,5,2,3,2,6,4,1,3,2,1,1,1,0,1,0,2,22
ASV_2538,0,2,2,2,0,0,1,0,0,1,1,1,0,0,4,2,2,0,0,10,10,5,0,0,1,0,3,11,14,17,1,6,1,3,5,3,3,0,0,0,0,3,0,0,1,1,6,5
ASV_2155,5,2,28,0,2,0,2,4,9,1,3,0,1,1,0,7,1,4,0,0,0,3,0,1,8,3,2,6,2,1,2,3,0,4,0,1,3,1,0,3,3,1,6,0,0,1,1,1
ASV_2797,0,1,1,3,3,2,0,1,2,2,4,1,2,1,3,2,2,2,5,4,5,3,6,1,0,4,1,8,2,7,0,7,3,5,5,1,1,4,1,3,4,2,2,0,1,3,2,4
ASV_2489,1,0,0,1,1,0,0,0,0,0,6,1,0,1,3,1,1,0,1,8,17,6,4,1,1,2,0,2,5,6,3,4,6,1,1,3,2,2,1,6,2,0,1,1,2,0,11,11
ASV_1626,2,8,7,9,2,1,9,1,1,4,5,0,4,0,2,8,7,9,5,0,0,1,1,3,0,0,1,3,2,8,2,0,0,8,0,2,1,1,1,1,1,3,0,2,1,0,0,0
ASV_2321,6,4,1,4,2,10,4,4,2,3,4,12,3,2,3,4,2,2,0,2,2,4,0,1,1,4,2,1,2,1,0,1,3,0,1,3,2,2,0,1,1,2,5,6,2,3,2,0
ASV_1465,2,3,3,9,1,6,5,5,0,7,10,8,6,2,4,2,5,1,0,3,0,0,4,1,1,3,3,0,0,3,1,1,2,0,2,4,3,0,2,4,1,0,0,2,4,1,2,0
ASV_1634,0,4,4,8,1,0,3,0,0,2,5,2,4,1,1,6,1,6,1,0,5,2,3,2,0,3,0,18,18,14,0,0,0,1,0,1,2,0,0,0,1,0,0,1,2,1,1,2
ASV_2317,5,2,4,4,3,7,6,0,0,2,2,10,5,2,3,8,6,5,1,5,0,1,0,2,1,2,1,8,14,4,0,0,0,2,2,1,1,0,0,2,0,0,1,0,1,1,2,0
ASV_1752,3,2,5,4,1,9,2,4,0,2,4,15,11,3,3,5,1,3,0,2,0,4,0,0,1,2,7,0,2,0,3,2,0,1,2,1,0,0,1,0,1,0,1,3,1,3,6,6
ASV_2692,3,3,2,12,6,8,5,1,0,1,4,8,4,6,6,6,7,6,0,0,3,0,3,0,0,3,4,3,4,3,0,0,0,1,0,1,1,3,1,3,0,0,0,0,1,1,2,1
ASV_1753,2,10,7,5,1,13,13,0,0,2,4,4,4,0,1,8,11,14,1,4,0,0,1,1,1,0,0,1,3,3,0,3,0,2,0,0,0,0,0,1,3,0,0,0,3,0,0,0
ASV_2219,2,9,4,11,3,12,18,0,1,3,2,5,5,0,1,9,8,18,0,0,0,1,2,2,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ASV_2225,1,7,1,12,0,8,10,0,0,1,3,6,7,0,0,15,5,16,0,0,0,2,2,0,0,0,2,9,2,10,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,2
ASV_2789,12,6,5,6,0,4,4,0,0,10,5,5,16,3,4,1,7,11,0,0,0,0,0,2,0,2,2,2,2,6,4,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,0
ASV_1764,0,2,0,0,2,2,2,0,5,0,0,0,3,1,2,0,0,0,2,0,2,0,5,2,0,6,0,1,3,3,1,2,0,9,4,26,3,7,4,12,1,3,0,1,0,2,3,4
ASV_1523,7,3,4,8,0,4,1,3,0,3,10,5,16,21,5,6,4,1,1,1,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,1,4,1,0,0,0,0,1,2,0,1,2,4
ASV_1403,1,4,0,6,0,3,5,1,1,2,1,4,3,5,0,3,3,3,4,0,0,2,2,5,1,0,5,0,1,0,1,2,6,3,3,1,6,0,6,0,0,3,4,9,10,1,2,3
ASV_1441,4,5,3,6,3,6,4,0,0,2,3,4,2,2,2,12,4,10,0,1,0,2,3,1,0,2,3,0,9,4,4,1,0,0,1,3,0,0,0,2,3,2,2,4,2,1,1,2
ASV_1503,0,0,0,0,3,0,1,0,1,2,1,0,0,1,0,7,0,0,4,4,7,1,2,2,4,8,4,1,0,5,1,4,1,13,5,2,3,3,0,8,1,3,0,4,0,8,1,10
ASV_2289,6,1,1,7,3,3,3,1,0,4,7,4,5,8,7,4,6,6,3,1,2,2,0,0,0,1,5,5,1,1,0,1,2,0,2,3,1,0,2,2,1,1,4,5,0,0,1,3
ASV_1601,1,1,1,5,1,4,6,0,0,2,9,6,5,1,0,1,3,3,0,3,4,3,2,0,1,3,3,15,11,6,0,1,0,2,4,4,0,1,1,0,2,0,0,2,0,3,4,1
ASV_1507,1,2,3,8,2,3,3,1,2,11,1,0,5,3,14,2,1,3,5,1,1,1,1,2,3,5,12,1,2,1,1,0,2,0,2,0,0,3,5,1,3,5,1,0,0,1,0,1
ASV_1518,9,1,2,4,1,1,0,2,0,2,20,7,4,10,9,1,1,1,2,3,0,0,1,0,0,2,1,1,3,3,0,5,0,0,4,3,3,2,0,0,0,0,3,1,7,3,2,1
ASV_2704,0,1,0,0,0,0,0,1,2,0,1,1,1,0,6,0,0,2,3,8,11,1,2,1,1,5,2,2,6,4,2,8,10,3,1,3,3,1,1,3,4,4,0,4,2,3,2,9
ASV_1675,8,2,1,6,2,8,3,0,2,7,4,1,4,2,3,1,0,0,2,0,3,1,6,1,5,4,3,0,4,3,4,2,1,0,1,2,2,1,1,2,0,3,10,2,4,2,1,0
ASV_1540,0,6,3,14,1,3,12,1,1,9,4,2,4,5,4,9,3,9,0,0,0,0,4,0,1,6,1,1,2,4,1,0,0,4,0,1,0,0,0,1,3,1,1,1,0,1,1,0
ASV_2448,2,11,10,2,1,4,6,6,0,4,8,3,1,1,3,3,4,3,2,0,1,2,2,0,3,2,3,5,5,9,1,0,0,0,0,0,2,0,1,0,2,3,3,3,1,1,1,0
ASV_2481,0,2,7,15,2,3,5,0,0,4,2,3,6,3,9,7,5,8,0,3,0,1,0,2,1,0,2,3,3,6,4,1,0,0,0,0,1,1,0,5,0,2,2,2,2,0,1,1
ASV_1637,9,3,2,1,5,2,6,4,2,3,2,5,3,9,6,2,7,3,0,0,0,0,7,0,2,6,10,1,2,3,3,1,1,2,1,2,0,0,0,0,0,0,2,2,0,1,3,1
ASV_1658,4,1,3,3,0,0,2,0,4,3,2,3,0,4,3,1,1,2,1,3,4,2,2,2,0,1,3,2,8,12,0,8,8,2,0,1,4,6,0,0,1,1,2,2,1,0,5,6
ASV_1757,1,4,2,1,0,1,2,1,0,4,18,15,6,8,3,2,6,3,0,9,1,1,0,1,1,7,12,0,5,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,1,0,1
ASV_1607,0,0,1,1,0,0,1,1,2,0,0,3,0,1,0,9,0,0,2,0,2,0,8,4,0,1,2,0,2,1,1,1,4,2,12,9,14,5,5,12,2,3,1,3,3,2,0,3
ASV_2217,7,2,0,1,5,0,4,1,1,15,0,6,1,5,4,0,6,3,0,2,7,0,0,1,4,3,6,0,6,2,2,0,0,0,0,3,0,0,1,1,4,8,1,2,0,7,2,0
ASV_1536,4,5,1,3,2,4,0,4,5,4,5,5,2,4,5,1,2,2,5,0,0,2,2,0,5,6,5,2,2,2,3,3,0,2,0,2,5,0,4,3,3,2,2,3,0,0,1,1
ASV_1993,3,6,3,10,1,3,9,0,0,5,1,3,4,4,6,6,3,7,0,1,0,1,2,1,1,2,3,5,5,6,0,1,0,3,5,0,0,0,0,4,1,0,0,4,3,1,0,0
ASV_1644,10,5,1,4,0,6,1,1,0,3,20,12,21,3,2,0,5,3,0,0,0,1,0,0,0,2,9,1,2,0,0,0,3,1,1,2,0,0,0,0,0,0,1,0,1,0,2,0
ASV_2548,3,2,1,0,2,3,0,1,2,3,0,1,0,0,1,3,1,0,1,6,3,7,0,0,0,0,3,8,6,5,2,6,13,5,3,1,1,9,4,3,0,1,1,0,1,4,1,5
ASV_1470,15,1,1,6,0,5,2,1,1,3,10,14,16,15,2,2,2,1,0,0,1,0,0,0,0,0,4,1,0,3,2,2,2,0,1,3,0,2,0,0,0,0,0,0,1,1,1,1
ASV_1510,5,2,3,4,1,4,10,0,3,3,1,3,1,3,3,2,3,1,0,1,0,1,0,3,3,1,0,0,3,0,1,0,0,0,2,1,0,0,3,3,1,4,23,10,5,0,1,4
ASV_1839,2,2,7,1,4,3,3,2,2,3,1,0,7,1,7,4,2,0,2,5,0,3,2,2,1,1,0,10,1,4,0,2,1,0,1,2,1,2,2,1,3,5,6,2,5,1,4,2
ASV_2442,17,2,2,3,1,1,3,2,0,0,12,8,11,7,2,6,8,3,0,0,0,0,0,2,0,0,6,6,2,5,0,1,0,0,2,2,1,0,0,0,1,1,0,0,2,0,3,0
ASV_2660,1,1,1,1,0,0,0,1,0,2,2,2,1,2,13,2,1,1,1,2,0,2,0,0,4,4,5,17,11,8,0,3,2,2,7,1,1,1,1,1,0,3,7,4,4,0,0,0
ASV_2086,2,3,4,7,4,6,10,0,0,7,2,2,3,1,0,13,4,9,1,2,1,1,0,0,0,3,2,8,8,7,0,0,0,0,0,0,0,0,1,1,3,0,3,0,3,0,1,0
ASV_1834,2,5,4,12,1,12,4,0,0,11,1,0,0,1,2,18,8,20,5,1,2,1,1,0,0,0,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ASV_1913,0,9,5,11,2,9,3,0,0,5,4,2,0,4,2,8,17,8,0,0,2,0,2,1,0,1,1,4,3,6,1,0,0,1,1,2,0,0,0,0,3,2,1,1,0,0,0,1
ASV_1615,2,0,0,0,0,0,0,1,4,0,4,1,0,2,0,1,0,0,0,0,3,6,1,0,2,0,1,5,0,3,1,1,1,12,33,7,5,6,1,7,0,2,0,1,0,6,2,1
ASV_1949,8,1,4,4,2,2,2,2,1,2,1,0,4,6,5,5,2,3,1,2,1,2,1,0,0,3,1,13,9,9,0,3,2,0,2,0,0,1,0,2,0,2,2,5,2,0,0,5
ASV_2103,9,0,2,6,0,7,1,2,0,1,13,15,4,7,1,2,6,2,0,3,0,1,0,1,0,4,6,7,7,3,0,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,2,2
ASV_1415,6,3,1,7,0,4,1,3,2,11,10,5,6,3,4,0,9,5,2,1,3,1,1,1,0,1,1,3,0,3,2,1,0,0,2,4,4,2,0,2,1,0,0,2,2,1,1,0
ASV_1532,1,3,0,0,3,0,1,0,1,0,1,3,2,1,3,1,0,1,0,8,10,10,1,2,0,3,1,10,6,10,0,2,9,1,0,2,2,3,1,1,0,1,3,1,3,1,5,4
ASV_2136,1,11,10,17,1,7,7,0,1,5,1,4,1,1,2,7,5,6,0,0,3,0,2,2,2,2,1,3,1,5,1,0,0,2,0,0,0,0,0,0,2,3,3,0,1,1,0,0
ASV_2429,0,1,1,0,3,0,2,1,0,0,3,5,0,3,0,0,2,0,0,5,5,7,0,1,0,0,2,16,20,24,0,3,0,2,3,0,1,0,0,0,0,1,3,1,0,0,0,6
ASV_2812,5,5,2,4,0,1,3,1,0,2,1,7,7,1,5,4,1,3,0,3,1,0,4,12,0,4,5,2,4,2,0,2,0,3,0,3,2,1,2,0,1,1,1,8,8,0,0,0
ASV_2581,13,7,2,1,4,7,3,0,0,8,6,8,7,3,1,4,8,1,0,0,3,1,0,0,1,0,6,2,1,2,0,0,0,0,2,3,0,0,0,0,5,4,2,3,1,0,2,0
ASV_2390,0,2,4,6,3,6,5,3,0,1,7,3,3,4,2,18,8,3,0,3,0,1,4,0,1,3,0,2,5,5,0,0,0,6,1,0,0,0,1,1,2,1,2,0,2,3,0,0
ASV_1566,6,3,7,0,2,11,2,2,3,4,0,0,0,1,1,4,0,0,2,0,0,1,2,10,6,2,0,0,0,1,0,0,1,6,1,0,1,0,0,4,2,3,12,10,10,1,0,0
ASV_1690,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,2,0,0,4,0,0,0,2,0,0,2,0,2,2,0,1,3,1,7,30,10,13,4,2,18,1,3,0,2,1,0,4,1
ASV_2502,0,0,0,1,0,1,2,4,5,0,3,1,5,0,2,4,0,2,5,3,4,4,4,1,0,2,0,2,3,3,2,2,5,4,2,6,2,4,4,5,5,5,1,1,2,2,3,4
ASV_1490,1,3,1,0,1,4,2,1,0,3,3,1,2,1,1,2,3,2,5,1,0,1,11,3,1,2,2,1,0,2,2,3,0,2,4,5,1,0,7,1,1,5,10,3,11,2,1,2
ASV_1779,2,4,2,7,1,7,7,2,1,5,5,5,6,5,7,4,8,7,0,1,3,0,0,0,0,1,11,1,4,3,0,0,1,0,1,2,1,1,0,0,1,0,4,0,0,0,0,0
ASV_2018,0,0,2,0,2,0,1,0,2,6,2,4,0,2,4,3,1,1,2,5,4,2,3,6,0,1,0,3,7,7,2,4,5,2,3,6,5,2,0,5,0,1,1,3,7,3,0,1
ASV_2565,3,2,2,9,0,2,3,0,0,5,3,14,2,7,2,4,4,3,0,1,2,0,3,1,0,1,7,9,10,7,0,2,0,0,0,0,2,0,0,1,2,0,1,3,0,2,1,0
ASV_1547,10,5,4,3,4,2,7,5,4,6,4,3,4,6,4,2,4,2,2,0,1,2,1,1,1,1,5,1,1,0,0,1,1,1,1,0,4,5,1,0,1,2,3,0,1,1,1,2
ASV_1534,15,3,1,0,0,8,1,2,0,4,16,8,9,7,1,3,5,1,0,3,0,0,0,0,0,2,3,2,2,1,3,1,0,0,3,2,2,1,0,0,0,0,0,1,4,1,3,2
